0.21888207083906233    0.07674706523696297
0.22076362836859104    0.03303470416693155
0.21982083646293035    0.007008081047116507
0.2245754052892539    0.0025181012685343983
0.23041682887729725    0.00142127650060206
0.23641019354495701    0.0008519892126508622
0.24359976721810983    0.0005424316653314861
0.25975078993633    0.0002797517030270765
0.2722715202004755    0.0001728342190711322
0.2805516883447919    0.0001260023015362279
0.28296337121860415    0.00017547481467254916
0.2915686939150341    0.0001532547519130514
0.296603014226157    0.00012987399377216243
0.29915267776213705    0.0000975707418186806
0.3043179456157    0.00011689370944233819
0.3069339283672747    0.000099057833542165
0.3122335498355601    0.0000839454326599801
0.3272840990865016    0.00006500055695502983
0.3272840990865016    0.0000778695183846652
0.3357970751799121    0.00007556559468686651
0.33723727879990667    0.000057630683338205637
0.34898351604417666    0.00004529971474587794
0.40020477341272115    0.00003303514607934184
0.40020477341272115    0.00003782805742320306
0.4530890986919032    0.00002885968353492492
0.4550323573095268    0.000036170945278899116
0.46288909462882544    0.000036172704576988914
0.46887054511136983    0.000028006493795168437
0.46288909462882544    0.0031624862599182934
0.30043571683927395    0.006909507207999522
0.26879811238489304    0.020727636035811136
0.23641019354495701    0.034051008726561645
0.21794731430237066    0.07791014826171054
